"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0060828","regulation of canonical Wnt signaling pathway",259,0.536538779012604,1.35003174365852,2.56292964968136e-07,1.07643045286617e-05,7.53729594141108e-06,8320,"tags=58%, list=34%, signal=38%","WWTR1/WNT5A/SHH/APC2/NOTUM/APC/NKX2-5/FZD1/ZNF703/FERMT1/FZD7/SOST/LINC00941/SFRP4/SOX9/IGFBP4/RBMS3/IGFBP2/GLI3/MDK/WNT3A/DKK3/FAM53B/CSNK1E/AMER2/NRARP/DAAM2/MCC/LIMD1/MLLT3/PRICKLE1/BICC1/FUZ/WLS/SMAD3/SFRP2/TLE5/FRZB/PPP2R3A/KREMEN1/FGFR2/SOSTDC1/CDH3/KANK1/INVS/LRP4/FGF9/EGFR/SEMA5A/CAV1/RBX1/AMER3/DKK1/LRRK2/DKK4/TBX18/WNT5B/LGR4/PFDN5/NKD1/MIR203A/COL1A1/PTK7/HECW1/CDK14/SOX17/BAMBI/APP/PPM1N/AXIN1/FRAT1/FGF2/ZBED3/CTHRC1/TLE2/MIR212/RSPO4/WNK2/GREM1/TMEM64/TCF7L2/FZD9/TMEM9/PTPRU/SCEL/DAPK3/SRC/TRPM4/HHEX/DAB2/CDH2/TPBGL/DLX5/WNK1/SOX4/LGR5/IGFBP6/FOXO1/ZNRF3/PSEN1/WNT10B/SOX2/CSNK1G2/SHISA6/RSPO2/TLE3/BTRC/DKK2/DAB2IP/AXIN2/SOX10/SFRP1/IGFBP1/NKD2/TMEM131L/CTNND2/SHISA3/CCDC88C/TLE4/SOX13/BMP2/DACT3/TPBG/TMEM196/TBL1XR1/GLI1/LRRK1/ADNP/STK3/ADGRA2/TMEM170B/ZEB2/ISL1/PLEKHA4/FGF10/TLE6/YAP1/UBR5/GPRC5B/LYPD6/LZTS2/RSPO1/GSK3A/PPP1CA/DRAXIN/RNF14/APOE/LGR6/CDON"
"BP","GO:0045666","positive regulation of neuron differentiation",91,0.62274195127924,1.50678966267367,2.60529116668988e-07,1.08863952322399e-05,7.62278532552442e-06,8320,"tags=77%, list=34%, signal=51%","DUOXA1/SOX11/NBL1/VWC2/NKX2-2/IRX3/NKX2-5/NEUROG1/NEUROD1/BMP4/ADRA2B/TCF12/FEZF2/HOXD3/FOXG1/PHOX2B/RARA/BRINP3/HEYL/ATOH1/KCTD11/DLX1/GDF7/BCL6/FGF20/EIF4G1/GATA2/SOCS2/FEZF1/EPO/ADRA2C/DKK1/NGF/NKX6-1/MMD2/MAP1B/NEUROD2/APP/GDF5/FGF2/TCF4/DLX2/ARHGEF2/FOXA1/MEF2C/DAB1/ASCL1/TGIF2/SPAG9/TGIF1/ECT2/CXCL12/BMP7/ETV5/HMG20B/LIN28A/BEND6/BMP2/TRPC6/S100B/ZEB1/GDPD5/MMD/NEUROG3/GPRC5B/GDF6/NCOA1/NRCAM/FGFR1/CDON"
"BP","GO:0072080","nephron tubule development",95,0.624715834541215,1.51632475450175,2.77473737954121e-07,1.15355833190063e-05,8.07735465869115e-06,5417,"tags=56%, list=22%, signal=44%","GATA3/HES5/PROM1/TACSTD2/WWTR1/SHH/FGF8/WNT2B/IRX3/SIX2/BMP4/IRX1/HOXA11/OSR1/WT1/SOX9/GLI3/POU3F3/SALL1/BCL2/HES1/PAX2/TFAP2B/HEYL/JAG1/LHX1/HOXB7/HNF1B/DLL1/HS3ST3A1/KLHL3/GDNF/WNT1/FGF1/HOXD11/PTCH1/LGR4/TMEM59L/WNT9B/WNK4/MTSS1/NPNT/WNT6/GREB1L/FGF2/PKD1/GREM1/MEF2C/WNT4/SIX1/WNT7B/EYA1/TCF21"
"BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",181,0.560101450594956,1.39378263628037,2.85946056384765e-07,1.18277686959153e-05,8.28194638588093e-06,5999,"tags=46%, list=24%, signal=35%","PDE4D/PTH1R/FFAR4/AVP/PRKAR1B/VIPR1/ADM/GPR62/GALR1/PDE4A/GNAL/ADCY4/LPAR2/RAPGEF4/PTHLH/LPAR1/PTGER4/GALR2/ADGRG6/ADCY1/ADRA1A/ADCY7/POMC/S1PR5/CHGA/PTGER2/CNR1/CASR/MC1R/ADRB2/CXCR4/GNAI1/ADCY5/ADGRF4/GPR3/ADORA2B/GPR78/CALCA/GNA13/GNAI2/ATP2B4/ADORA2A/GPR161/PRKAR1A/SCT/RAPGEF2/PTGER3/HTR7/S1PR3/LPAR3/GPR6/APP/MC2R/ADRB1/GNAS/ABCA1/PRKAR2B/RAMP3/PLCB3/CRTC3/ADRB3/SCTR/ADCY3/VIPR2/TBXA2R/HTR6/CRHR1/PRKACA/UCN3/GIPR/RAPGEF3/GPR68/ADGRF5/HTR1E/HTR1A/CXCL12/GLP1R/ADRA1D/PDE4B/GPR12/MGRN1/PRKCA/ADM5"
"BP","GO:0021879","forebrain neuron differentiation",76,0.645530862978484,1.55061602266279,2.90182217348169e-07,1.1942675176289e-05,8.36240529020273e-06,6910,"tags=71%, list=28%, signal=51%","WNT5A/FGF8/ERBB4/ELAVL4/TBR1/GSX2/EMX1/FEZF2/PAX6/FOXG1/SALL1/HES1/NR2E1/INHBA/LHX6/DRD2/NKX2-1/DLX1/DCLK2/ID4/GATA2/GBX2/OTP/FGFR2/BCL11B/SHANK3/RAPGEF2/ZDHHC16/NRP1/SOX1/NDNF/SLC4A10/FGF2/EOMES/DLX2/LHX5/CHD5/WNT4/CNTN2/ASCL1/DLX5/PAFAH1B1/SLIT2/PSEN1/TFAP2C/PEX5/NHLH2/BMP2/ROBO2/ROBO1/DISC1/UNCX/NRP2/DRD1"
"BP","GO:0030282","bone mineralization",119,0.596907170577757,1.4633502324589,2.98654542523217e-07,1.21088153626987e-05,8.4787386538118e-06,6556,"tags=55%, list=27%, signal=40%","SBNO2/PTH1R/KL/CLEC3B/NOTUM/LTF/BMP4/OSR1/PTHLH/SOX9/ACTN3/PKDCC/TFAP2A/CCN1/ADGRG6/TWIST1/ACVR1/LEP/LTBP3/PRICKLE1/BMPR2/ALOX5/SMAD3/SLC24A3/PTN/ECM1/FGFR2/RXRA/CYP27B1/SLC8A1/ADRB2/ANKH/COMP/PHOSPHO1/FGFR3/LGR4/ACVR2A/ALOX15/NBR1/ANO6/RFLNA/LOX/OSR2/GREM1/FZD9/FBN2/MEF2C/TRPM4/WNT4/IGF1/TENT5A/SRGN/HIF1A/VDR/WNT10B/BMP7/KLF10/RUNX2/RSPO2/AXIN2/P2RX7/FAM20C/BMP2/ALPL/TMEM119"
"BP","GO:0006935","chemotaxis",440,0.500284085379841,1.26914840004022,2.98654542523217e-07,1.21088153626987e-05,8.4787386538118e-06,9177,"tags=55%, list=37%, signal=35%","CSF1/PLEC/FLRT2/DUSP1/WNT5A/CCL28/FES/NBL1/ADAM8/CAMK1D/FGF8/RAC2/ARTN/CMTM3/LGALS3/NTN1/AGTR1/TBR1/CYP7B1/CH25H/BMP4/FEZF2/VAV3/CMTM8/LPAR1/ROBO3/CMTM2/NRG3/TNFSF11/CXCL14/CCN1/THBS4/GSTP1/WNT3/EPHA2/KIT/PLAUR/POU4F2/MDK/PARVA/MTUS1/PIK3CD/F3/WNT3A/SLIT1/CXCL6/CXCL3/FER/ELANE/SEMA3F/TGFB2/HBEGF/BMPR2/ALOX5/EDNRB/RIN3/THBS1/BST1/CHGA/LYN/SMAD3/GDNF/SEMA3B/PROK2/NTF3/PTN/TIRAP/PLEKHG5/TRPV4/PRKD2/GBF1/SEMA4B/GPR183/SERPINE1/SEMA6C/CASR/CD74/ENPP2/ITGA2/SYK/FGF1/ENG/CXCR4/PLD1/PERP/ARHGEF16/SEMA5A/HMGB2/MMP28/ACKR3/TREM1/CALCA/CCR10/SEMA3D/PTAFR/CX3CL1/SLC8B1/TRPM2/RARRES2/SEMA5B/NRP1/CRK/CCL22/HOXB9/MET/CORO1A/ANO6/CXCL16/S100A14/TUBB2B/SEMA4G/SEMA4F/PGF/IL23A/RALBP1/CXCL1/APP/LOX/PDGFRB/VCAM1/FGF2/GPSM3/TMEM102/GAS6/S100A9/SEMA4A/NRG1/GREM1/NINJ1/SEMA7A/SEMA4C/KDR/MMP2/TRPM4/VEGFC/NOVA2/PDGFRA/EDN1/WNK1/SEMA3C/ANGPT1/BCAR1/WNT7B/PDGFB/IL1B/SWAP70/CXCR2/SLIT2/SLIT3/ITGB2/CXCL12/PRKD1/CXADR/FOSL1/LYST/SEMA6D/PTGDR2/CORO1C/SMOC2/LEF1/PDE4B/RIPOR2/SPN/ZNF580/NEDD9/FLT1/IL34/LTB4R2/AKIRIN1/PLGRKT/TSC2/VEGFB/FGF18/ATOH7/PRKCQ/CXCL5/DOCK2/ROBO2/ROBO1/TPBG/PDGFA/CALR/MEGF8/NRP2/NTRK3/PTK2/IL12A/CCR2/CCR7/UNC5C/C3AR1/ADGRA2/KLRC4-KLRK1/EGR3/STK39/S1PR1/FFAR2/RAB13/PPIB/PDGFD/FGF10/MSTN/PTPRJ/KIF21A/EPHA7/CXCR5/PLA2G1B/MACO1/IL17RC/ITGB3/P2RX4/SEMA6B/STX4/FGFR1/LGR6/PF4V1/DPP4/CCL20/TAFA4/ACKR4/DSCAM/USP14/IL17RA/F7/SEMA6A/FGF4/DNM1L/TGFB1/CCL26/VEGFA/EDN2/IL6R/DOCK4/LGMN/S100A12/PLA2G7/ITGAV/DUSP3/CCL27/LSP1/F2RL1/C5AR2/MAPK1/BSG"
"BP","GO:0015711","organic anion transport",439,0.499943557649316,1.268501123819,2.98654542523217e-07,1.21088153626987e-05,8.4787386538118e-06,8350,"tags=49%, list=34%, signal=33%","FABP5/ACE/SLC10A4/SLC25A39/SLC16A12/UCP2/AVP/SLC16A5/NTRK2/SLC27A3/DRD4/SLC16A11/SLCO4C1/SLC13A3/PLIN2/PLA2R1/PPARG/SLC4A11/ABCC3/AVPR1A/SLC43A3/CA4/LRP2/CYB5R2/RBP1/SLC17A7/GABBR1/SLC52A1/TRH/CFTR/FABP3/SLC51A/TTYH2/TNFSF11/RTBDN/SLC25A42/SLC6A15/LRRC8D/SLC7A8/SLC38A4/DRD2/CEACAM1/F2R/SLC6A20/SLC17A9/SLC25A22/LEP/SLC2A9/CALHM2/SLC38A11/SFXN5/GLTPD2/SLC7A10/THBS1/SLC26A8/LYN/SLC35D1/SLC35D3/CRABP2/SFXN3/SLC26A4/SLC17A8/SLC4A8/PSAP/CASR/SNCA/SLC1A5/SLC1A2/OXT/SYK/SLC43A2/SLC38A3/ANKH/SLC16A3/SLC38A1/CD47/PTGES/KCNK2/PRKG1/SLC6A12/CPT1B/SLC22A11/SLC2A11/SLC46A2/PTGS2/SLC27A2/CRABP1/GFAP/SLC5A8/LRRC8C/AVPR1B/SLCO3A1/SLC11A1/PLA2G3/ADORA2A/ABCB4/RGS4/BDKRB2/ABCC8/SLC22A3/CYB5R1/NF1/SLC25A20/SLC39A8/RGS2/KCNJ10/TTYH1/ABCG2/PPARA/SLC2A14/SLC4A10/ACSL5/SLCO5A1/SLC1A3/CROT/RBP7/GRM1/GRM7/SLC27A1/SLC22A4/SLC1A4/CALHM4/LRRC8B/SLC38A8/IRS2/SLC16A13/SLC38A10/BEST1/PLEKHA8P1/SLC47A1/CR1/EDN1/SLC25A19/SLC37A2/SLC4A2/PPARD/SLC2A3/SLC46A1/SLCO2A1/IL1B/FABP4/SLC35A3/ATP8B1/APBA1/PSEN1/SLC25A12/ADORA1/SLC6A7/SLC22A20P/SLC26A2/GJA1/SLC3A2/SLC39A14/PLEKHA8/SLC22A8/SLC44A4/ACSL1/PNPLA8/CACNB4/P2RX7/REPIN1/GIPC1/CALHM6/SLC32A1/CPT1A/SLC16A10/SLC7A7/SLC17A3/NPY5R/BEST4/TNF/TRPC4/PROCA1/BEST2/SLC25A18/SLC17A4/SLC4A3/SLC39A10/TTYH3/ABCC10/SLC23A1/ACACB/PLA2G2C/MGST1/CPT2/SLC38A2/SLC25A25/AKT2/PIANP/SLC19A2/SLC16A4/SLC52A3/SLC36A4/ABAT/FABP5P3/CALHM3/FABP7/SLC7A5P2/SLCO4A1/MFSD12/PLA2G1B/RBP5/SLC16A8/P2RX4/SFXN2/SLC2A1/SLC10A1/APOE/SLC37A4/SLC25A24/MFSD2A/SLC25A26/RHAG"
"BP","GO:1903706","regulation of hemopoiesis",424,0.503158335438563,1.27641002993571,3.07126871730598e-07,1.2390980687062e-05,8.67631421928077e-06,6979,"tags=43%, list=28%, signal=31%","GATA3/IL17D/CSF1/HOXA9/FBN1/RUNX3/H4C4/RUNX1/ZFP36L2/FES/SHH/ADAM8/PGLYRP2/IL1RL2/LTF/HSPA1A/ITPKB/RARG/YPEL4/HOXA7/BMP4/PRXL2A/ZFP36L1/LDB1/POU4F1/GLI3/H4C13/RARA/TNFSF11/TAL1/FAXDC2/PHF10/HLX/POU4F2/MDK/ZBTB7B/JAG1/INHBA/JUNB/SOCS1/AP3B1/ASCL2/AXL/CEACAM1/NRARP/MMP14/DLL1/IL12RB1/LGALS1/TMEM176A/BCL6/ARID1B/CDKN2A/MEIS2/IRF4/PRMT6/LYN/CDK6/CEBPA/GATA2/NFAM1/LOXL3/CARTPT/PTN/MEIS1/ACVR1B/CD74/GLI2/SMARCD3/SYK/TSC22D1/NLRP3/IL4I1/TRAF6/HMGB2/SLC46A2/STAT3/CARD11/CALCA/CASP8/KITLG/SMAD7/NFKBIA/H4C6/TGFBR2/PLA2G3/FOXP1/ACVR2A/GFI1B/IHH/OPA1/FOXN1/ACIN1/TNFRSF11B/STAT5A/H4C9/TM4SF19/ZAP70/TBX21/GPR55/NF1/PRDM1/HOXA5/IL23A/BRD2/LOX/ARID1A/GAS6/THPO/TMEM64/OCSTAMP/H4C5/PRDM16/MEF2C/ETS1/PCID2/LAG3/BRD1/TCF7/INHA/CR1/SIGLEC15/SMARCE1/SLC4A2/PIK3R6/GPR137B/MED1/L3MBTL1/DTX1/SOX4/STAT5B/MYB/GPR68/HIF1A/RPTOR/CAMK4/CD27/WNT10B/HLA-G/RASGRP1/HOXB8/PGLYRP1/CORO1C/FOS/KLF10/LEF1/LRRC17/KAT6B/GLUL/FBXW7/LIF/FADD/RASSF2/NEDD9/IL34/LCK/MTURN/PRKCA/RAG1/ERBB2/CSF3/IL15RA/TNFSF4/SFRP1/SH3RF1/DROSHA/TMEM131L/HCLS1/TNF/VSIR/SOX13/MIR21/TNFSF9/ZBTB16/JAK3/CLEC4G/SOX12/IL27/TCTA/SMAP1/TMEM178A/SMARCC2"
"BP","GO:0043523","regulation of neuron apoptotic process",250,0.53339506191073,1.34014738774441,3.15599204645599e-07,1.2670379833566e-05,8.8719528736286e-06,5961,"tags=43%, list=24%, signal=33%","GATA3/KDM2B/UCP2/ADAM8/FGF8/NTRK2/SARM1/EN1/FZD1/FAIM2/NFATC4/TRIM2/FOXB1/TFAP2A/POU4F1/BBC3/BCL2/KCNB1/TP73/TFAP2B/CLCF1/MDK/PCDHGC4/CFLAR/CBLC/AXL/F2R/DLX1/RETREG1/MT3/TGFB2/NTF4/STAMBP/CLU/FGF20/MTNR1B/GDNF/PPARGC1A/PITX3/NEFL/NTF3/TOX3/LCN2/WNT1/CASP2/SNCA/TMBIM1/TERT/TGFB3/UNC5B/UCN/CASP8/PCDHGC3/DKK1/NGF/CX3CL1/PLA2G3/ADORA2A/NRP1/PRKCG/LIG4/MAP3K11/GRIK2/CORO1A/CNTF/NF1/EN2/NR3C1/NDNF/APP/GDF5/FGF2/GCLC/MIR212/OXR1/CD2AP/GRM4/FZD9/BARHL1/BTG2/MEF2C/KDR/MAP3K12/MMP2/BDNF/PCSK9/THAP11/AGAP2/BCL2L11/NES/ASCL1/TYRO3/CDK5R1/ANGPT1/MYB/SIX1/HIF1A/SNCB/PSEN1/SYNGAP1/ATP13A2/NUPR1/CASP10/FBXW7/HRK/BAX/SET/EGLN2"
"BP","GO:0021872","forebrain generation of neurons",85,0.635505966757168,1.53367742719139,3.24071540977458e-07,1.27603169259874e-05,8.93492791115988e-06,6910,"tags=68%, list=28%, signal=49%","WNT5A/FGF8/ERBB4/ELAVL4/TBR1/GSX2/EMX1/FEZF2/PAX6/FOXG1/GLI3/SALL1/HES1/NR2E1/INHBA/LHX6/WNT3A/DRD2/NKX2-1/DLX1/DCLK2/ID4/GATA2/GBX2/OTP/FGFR2/BCL11B/SHANK3/RAPGEF2/ZDHHC16/NRP1/SOX1/NDNF/SLC4A10/FGF2/EOMES/DLX2/LHX5/CHD5/WNT4/CNTN2/ASCL1/DLX5/PAFAH1B1/SLIT2/PSEN1/LEF1/DCT/TFAP2C/PEX5/NHLH2/BMP2/ROBO2/ROBO1/DISC1/UNCX/NRP2/DRD1"
"BP","GO:0003231","cardiac ventricle development",133,0.584859239209067,1.44090628349245,3.24071540977458e-07,1.27603169259874e-05,8.93492791115988e-06,6498,"tags=56%, list=26%, signal=41%","GATA3/WNT5A/SOX11/RYR2/NKX2-5/HAND2/BMP4/FZD1/NPY2R/MYOCD/LRP2/POU4F1/SALL1/HES1/TBX3/CCN1/HEYL/PPP1R13L/JAG1/ACVR1/TPM1/TGFBR3/MATR3/HOXA13/TGFB2/BMPR2/SFRP2/EDNRA/FGFR2/HEG1/PITX2/SMARCD3/ENG/HAND1/KCNK2/SMAD7/TGFBR1/TGFBR2/FOXC2/EVA1A/FGFRL1/PRDM1/GATA4/PTK7/SALL4/FOXC1/GREB1L/NRG1/MDM4/NOS3/TBX5/VANGL2/MEF2C/LMO4/CITED2/SEMA3C/MED1/FOXF1/SOX4/SUFU/HIF1A/HEY2/FZD2/SLIT2/SLIT3/LUZP1/TBX20/TNNT2/NPY5R/PAX8/DLL4/ROBO2/FOXH1/ROBO1"
"CC","GO:0031253","cell projection membrane",345,0.515383714747527,1.30250606721473,3.24071540977458e-07,1.27603169259874e-05,8.93492791115988e-06,8344,"tags=53%, list=34%, signal=35%","EVC2/GPR88/PROM1/PAK1/EPB41L3/PDPN/SPTBN1/CD44/FFAR4/SLC34A2/APC2/PODXL/ARHGAP45/APC/DDN/PDE4A/SLC12A5/PSD/KCNC4/FERMT1/PLEKHO1/DHRS3/CA4/LRP2/MICALL1/MYO1C/GABBR1/KCNB1/SYNE2/CNGB1/EPHA2/SPRY2/TPM1/ATP1B2/SHISA9/SLC7A8/GABRA4/ANK1/SLC38A4/DRD2/LIMA1/MPP2/CEACAM1/CLASP2/PSD3/SLC34A1/TACR3/NF2/SPRY4/ARHGEF4/CYS1/CDHR2/DLC1/SLC26A4/CACNG8/PLEK2/TIRAP/TRPV4/NCKAP1/SHANK3/ARF6/TRPM6/KANK1/CYBRD1/SLC1A2/INSR/SCNN1A/EGFR/GUCY2D/EPS8L1/EPS8L2/GNA13/SLC11A2/PTCH1/ADORA2A/LAMP5/GPR161/KCNC1/GABRA2/MYO10/HPCA/PACSIN1/HHIP/IQCE/SPATA13/TTYH1/ABCG2/SH2D3C/MTSS2/KCNC3/SLC9A3/KCNA2/SHANK2/CA9/PKD1/ARHGEF2/MACF1/DMTN/HIP1R/RASGRP2/FZD9/ADCY3/AMN/PALM/NDRG4/SRC/THY1/TSPEAR/SH3YL1/PDE9A/AMN1/GPR37L1/SLC46A1/EPB41L5/ATP6V0A4/CLTB/HLA-G/FAM107A/CORO1C/ADORA1/SNTG1/SYTL1/SH3BGRL3/CDHR1/SLC26A2/RIPOR2/TLN1/PLB1/ITGA5/SHISA6/KSR1/PDE6B/SHISA8/ERBB2/SMO/KCNN4/SLC17A3/SNAP29/PLEKHA1/EVC/SLC28A1/ROBO2/PPP1R9B/SLC22A5/GABRA5/SLC17A4/INPP5K/PKHD1L1/SLC9A5/HCN2/SGCE/DRD1/UTRN/BBS5/JCAD/KCNC2/PLXND1/HSP90AA1/FERMT2/AKT2/ROM1/MTMR9/SSTR3/ABCA7/AIF1L/RAB8A/PTPRJ/PKD1L1/HCN1/WWC1/PDE6G/C2CD5/ITGB3/CDHR5/AQP8/STX4/SLC34A3/PLCG1/NAPEPLD/EHD3/DPP4/MAPT"
"BP","GO:0072657","protein localization to membrane",434,0.500712178802931,1.27028938273138,3.24071540977458e-07,1.27603169259874e-05,8.93492791115988e-06,9638,"tags=58%, list=39%, signal=36%","CLSTN1/EPB41L3/FARP1/SPTBN1/MYADM/PKP1/RAB34/LRRC4/ITGA4/SPTBN4/VWC2/ERBB4/LGALS3/SFN/TNFRSF1A/GPC2/VAMP2/YPEL4/CPLX1/DPP10/SCN3B/RFTN1/TSPAN33/LPAR1/ARL3/PICALM/PKDCC/KCNB1/DPP6/EPHA2/WNT3A/ANK1/STAC3/MMP14/C1QL2/C1QL3/RELN/PRKCE/CLIP3/MADCAM1/LYN/F11R/ARFRP1/SKAP1/MAP7/ACTN2/SLMAP/DOK7/SORL1/PTN/GIT1/S100A10/SHANK3/PKP3/ARF6/CAMK2D/SLITRK3/CACNB2/TMBIM1/LRP4/NLGN1/LRRC7/EHD2/RANGRF/EGFR/KCNIP3/LRP1/RHOQ/ARHGEF16/TRAF6/CAV1/TUB/PRAM1/TMEM108/RAB32/AGRN/PTCH1/ATP2B4/IKBKB/PLEKHF1/RAP1A/STAC/RAPGEF2/TSPAN14/SORBS1/CRK/FRRS1L/PACSIN1/GRIK2/WNK4/RAB31/LZTFL1/REEP2/GHSR/RRAGA/RAB6A/SSH1/RAB8B/CRB3/TTC7A/FLOT1/PLS1/FYB1/PHAF1/TSPAN5/ANK2/DLG4/GAS6/RAB11FIP2/RAMP3/RAB6B/ITGAL/MACF1/RAB11FIP3/NRXN2/FZD9/LGI1/ZDHHC22/AMN/DLG2/PALM/NRXN1/THY1/DAB2/CDH2/GRIP1/RHBDF2/MAGI2/PIK3R2/WNK1/STAC2/ATP1B1/KCNIP4/SQSTM1/ABI3/AP2M1/VPS4A/CSK/EFR3B/LYPD1/GPR158/CCDC88A/ITGB2/CACNG7/KCNB2/LDLRAP1/RILPL2/PEX26/SYNGAP1/EPHB2/PACS1/RAB26/PIGR/ARL5A/ITGB7/NPTX1/LARGE1/SHISA6/FCHO2/OPTN/GSN/CAMK2G/RILPL1/ETV5/TRARG1/ERBB2/STX8/RDX/PEX5/PTPN9/FYB2/NKD2/AGR2/RAPGEF6/VAMP5/NLGN2/TNF/CACNG2/GPC1/NHLRC1/PPP1R9B/TPBG/INPP5K/NMT2/MYO5A/ATP1B3/CACNB3/PRPH2/SLC5A3/FERMT2/GGA2/AKT2/MRAP2/RAB13/PIK3R1/ATP2C1/WDR72/TMEM150A/ATP2C2/ANK3/RACK1/EMP2/PRNP/PPIL2/RAB29/RAB8A/ADIPOQ/EFR3A/NSG1/C2CD5/PDZK1P1/SCP2/OLFM1/STX4/APOE/CAMK2B/EHD3/PKP2/LHFPL4/NUMB/ABCA12/ANO1/LAMA5/P2RY1/GRIN2C/TTC8/SH3PXD2B/PALS1/TGFB1/ERRFI1/EZR/VPS35/ARHGAP44/SLC4A1/STX1A/NMT1/BSG/KRT18/PRKCZ/AKAP5/HRAS/STXBP1/VAMP8/STX3/PRKCH/ZMYND8/GRIN2A/RAPSN/SLC1A1/HPS6/DSG3"
"BP","GO:0043062","extracellular structure organization",315,0.51764398619787,1.30655390986059,3.3678005131781e-07,1.31972661258032e-05,9.24088501425046e-06,7236,"tags=49%, list=29%, signal=35%","FLRT2/NID1/PDPN/CARMIL2/RUNX1/ADAMTS12/ADAM8/ADAMTSL2/TNFRSF1A/FBLN5/HAS3/CAV2/SPOCK2/MMP25/COL2A1/SULF1/PPARG/FERMT1/ADAMTS1/LTBP4/EFEMP2/COL8A2/PLOD1/EXT1/WT1/COL4A1/SOX9/COL11A2/CHADL/NTN4/CCN1/ANXA2/TCF15/NID2/FURIN/NR2E1/CFLAR/CYP1B1/WNT3A/TGFBR3/MMP9/ELN/CLASP2/MMP14/LOXL4/ELANE/TGFB2/PRICKLE1/DDR1/MATN2/SMAD3/SFRP2/EGFLAM/LOXL1/LOXL3/COL12A1/ADAMTSL5/ITGA2/CSGALNACT1/ENG/RGCC/COMP/LRP1/PAPLN/CAV1/STAT3/MMP28/LAMB1/GFAP/TGFBR1/SCX/FOXC2/FOXF2/CREB3L1/MMP23B/ADAMTS10/IHH/FMOD/OLFML2A/TNFRSF11B/MELTF/COL1A1/PHLDB2/NF1/SLC39A8/EXOC8/NDNF/FLOT1/NPNT/APP/LOX/EMILIN1/FOXC1/FBLN1/MYF5/GAS6/NPHS1/GREM1/ANTXR2/NOXO1/HSD17B12/ABI3BP/MMP2/TMPRSS6/PDGFRA/TNXB/MATN4/COL4A4/SPINT2/FOXF1/COL5A2/MMP24/TLL2/MMP16/MYH11/POMT1/VWA1/PTX3/LOXL2/COL4A2/ADAMTS5/COL14A1/SMOC2/HAPLN2/TGFBI/ERO1B/PRDM5/LARGE1/NFKB2/COL4A3/AXIN2/LAMA2/ADAM15/TNF/MFAP4/KLK7/KLK4/BMP2/PXDN/MIR24-1/SERPINF2/MIR21/BCL3/AEBP1/THSD4/HAS1/COLGALT2/MMP1/KLK5/MMP19/FGFR4/CRISPLD2/ADAMTS7/MIR9-1/ADAMTS8"
"BP","GO:0048592","eye morphogenesis",172,0.568971727397646,1.41378663793107,3.45252395105243e-07,1.34648434091045e-05,9.4282458573101e-06,4859,"tags=46%, list=20%, signal=37%","KDM2B/PROM1/WNT2/FBN1/MFAP2/FJX1/WNT5A/AQP5/SOX11/WNT2B/NTRK2/SIX3/RARB/RARG/VSX1/BMP4/RPGRIP1/PAX6/COL8A2/FOXE3/SOX9/BCAR3/TFAP2A/FOXL2/GLI3/BCL2/FSCN2/PAX2/IRX5/EPHA2/TFAP2B/TWIST1/JAG1/LHX1/DLL1/STAU2/PITX3/MEIS1/PPP2R3A/RBP4/PITX2/TULP1/TH/RAB37/STAT3/THRB/FOXN4/WNT9A/FZD5/NECTIN3/FOXF2/MEGF11/IHH/NKD1/CNTF/YY1/BAK1/NF1/PRDM1/SOX1/SAMD11/MYO7A/WNT16/LCTL/FGF2/ALDH1A3/TSKU/FBN2/RING1/ATP8A2/ABI2/KDR/TBX2/THY1/PTF1A/CITED2/FBN3/COL5A2/SOX4"
"BP","GO:0046661","male sex differentiation",168,0.56524369654045,1.40368388488391,3.49488567989441e-07,1.35014687350638e-05,9.45389135256441e-06,6440,"tags=50%, list=26%, signal=37%","GATA3/ACE/HOXA9/HOXA10/LHX9/WNT5A/SHH/FGF8/WNT2B/ADAM32/LHFPL2/GATA6/DMRT1/HOXA11/LRP2/WT1/SOX9/BCL2/RARA/ZFP42/TBX3/KIT/AMH/FKBP4/INHBA/CCNO/NKX2-1/BIK/SOX15/NR5A2/DHH/PATZ1/MMP14/FER/HOXA13/TGFB2/REC8/SFRP2/RBP4/HOXD13/FGF9/INSR/HMGB2/ODAD3/RHOBTB3/KITLG/FNDC3A/TGFBR1/SCX/SYCP2/LGR4/ACVR2A/SRD5A2/WNT9B/STAT5A/GATA4/INHBB/GFRA1/ADGRG1/GREB1L/CD2AP/SMAD5/ESR1/PDGFRA/WNT4/CITED2/DMRT3/INHA/BCL2L11/MCIDAS/STAT5B/ARID5B/HMGA2/TCF21/NUPR1/BAX/UTF1/TFAP2C/SFRP1/CTNNA1/ADAM15/NHLH2/CSDE1/PLEKHA1"
